,pagerank,eigenvector,bidirectional_links,reputaion
2334889399,3.02E-05,0,0.237320574,0.371806432
2334997532,,,0.295774648,0.371681416
2337516668,4.87E-08,0.000331556,0.515120968,0.834445928
2337952426,7.50E-06,0,0.541284404,0.737349398
2339482580,1.26E-05,0,0.621513944,0.671465969
2342412056,5.17E-07,0,0.004504505,0.030567686
2343128508,1.77E-05,0,0.248826291,0.62924282
2347555622,5.42E-05,0,0,0
2347977979,9.72E-06,0,0.953405018,0.58910162
2349278155,1.98E-06,0,0.118181818,0.195121951
2349578599,,,0.72815534,0.529680365
2351012418,4.88E-06,0,0.092391304,0.133826496
2351088530,2.59E-06,0,0.108991826,0.222457627
2351779201,1.47E-06,0,0.083067093,0.158602151
2351963316,4.20E-06,0,0.062256809,0.116838488
2352322429,1.00E-06,0,0.089108911,0.158333333
2353006094,7.12E-07,0,0.046632124,0.122727273
2353052042,1.08E-06,0,0.088235294,0.174089069
2353117237,1.08E-06,0,0.113861386,0.175510204
2353121864,9.32E-07,0,0.048076923,0.151020408
2353318284,1.00E-06,0,0.054455446,0.165289256
2353354449,3.98E-06,0,0.4,0.366515837
2353600657,2.93E-06,0,0.078125,0.125131441
2354237761,5.72E-05,0,0.37505014,0.48406457
2354254280,1.10E-06,0,0.102040816,0.183333333
2354776717,2.87E-08,0,0.064356436,0.154811715
2355015516,6.63E-07,0,0.048780488,0.112554113
2355847777,1.25E-05,0,0.960144928,0.649301144
2355882324,9.80E-07,0,0.102702703,0.174107143
2355907873,9.56E-07,0,0.095744681,0.168141593
2356410894,3.49E-06,0,0.032040472,0.10625471
2356591861,1.22E-06,0,0.091370558,0.199186992
2357490037,1.00E-06,0,0.095,0.166666667
2358278113,2.66E-06,0,0.056675063,0.119733925
2358526580,6.14E-07,0,0.056497175,0.119402985
2358621420,3.79E-06,0,0.068441065,0.127694859
2358663804,1.00E-06,0,0.063829787,0.175438596
2358773768,9.32E-07,0,0.081395349,0.177033493
2359388502,6.39E-07,0,0.272727273,0.531914894
2359687441,9.56E-07,0,0.082474227,0.163793103
2360309929,2.74E-06,0,0.038257173,0.106362773
2360378178,3.88E-06,0,0.649350649,0.669527897
2360728478,2.48E-07,0,0.021505376,0.088235294
2360768132,4.15E-06,0,0.05505279,0.112449799
2361624314,8.83E-07,0,0.07960199,0.148305085
2361968983,3.66E-06,0,0.027332705,0.125309151
2362522104,1.05E-06,0,0.086956522,0.185840708
2363050140,1.15E-06,0,0.097435897,0.190871369
2363692152,4.88E-08,0.000146636,0.03926097,0.920301859
2365719643,1.29E-05,0,0.294816415,0.364447495
2367477707,3.69E-08,0.000109977,0.491304348,0.674220963
2367917076,1.17E-05,0,0.080121704,0.195430437
2368935961,1.19E-05,0,0.667802385,0.455473098
2369985811,9.07E-07,0,0.069892473,0.162162162
2370503983,5.81E-06,0,0.086051353,0.139701493
2370796951,5.08E-08,4.18E-06,0.059782609,0.155963303
2370928556,3.20E-06,0,0.063963964,0.105560032
2371328420,7.62E-08,0.000193736,0.854054054,0.68537415
2373571820,5.41E-07,0,0.035294118,0.109947644
2373660215,0.000122033,0,0.4616,0.5
2374328761,4.68E-07,0,0,0
2374422386,3.33E-08,8.58E-06,0.027472527,0.172727273
2374759993,0.000122033,0,0.603174603,0.987556785
2375118234,5.90E-07,0,0.033519553,0.113861386
2376143820,8.34E-07,0,0.089473684,0.147982063
2376525504,7.12E-07,0,0.065934066,0.133333333
2376714811,,,0.256410256,0.31277533
2376854856,7.36E-07,0,0.050847458,0.140776699
2376901322,8.10E-07,0,0.051136364,0.153846154
2378140945,1.66E-06,0,0.196202532,0.297777778
2378332362,8.10E-07,0,0.099378882,0.165803109
2379302060,5.77E-08,0.000161486,0.985049834,0.633150518
2379422593,,,0.620098039,0.685427911
2380148790,1.16E-05,0,0.727272727,0.87732342
2381253750,2.87E-08,0,0.340599455,0.369415808
2381432557,4.19E-07,0,0.002487562,0.035971223
2381958037,8.83E-07,0,0.093922652,0.162037037
2382912776,5.26E-08,0.000197217,0.827722772,0.590097403
2384007109,8.83E-07,0,0.093406593,0.161290323
2384677322,8.58E-07,0,0.074074074,0.173469388
2385907087,1.10E-06,0,0.121019108,0.218905473
2385910022,,,0.089005236,0.276515152
2385954293,6.13E-08,0.000177031,0.544483986,0.674391657
2386083392,8.58E-07,0,0.041450777,0.149779736
2392538984,4.84E-08,0.000614852,0.732926829,0.59764475
2394739177,4.81E-06,0,0.002475248,0.138592751
2395918790,2.87E-08,0,0.275862069,0.624027658
2397183571,4.92E-07,0,0.001422475,0.026315789
2397197478,,,0.250442478,0.375690608
2398614422,2.24E-05,0,0.885350318,0.539048738
2398910547,2.77E-05,0,0.973837209,0.622392975
2400711853,3.86E-05,0,0.747027027,0.458747806
2402922414,5.37E-06,0,0.344936709,0.409345794
2406203877,6.54E-05,0,0.984590861,0.58782304
2408175668,6.28E-08,0.000771697,0.635714286,0.526226734
2409431970,7.12E-07,0,0.008237232,0.023330652
2409935663,1.04E-05,0,0.691131498,0.564580559
2411423599,,,0.287037037,0.368421053
2417401095,,,0.167721519,0.474646717
2418101186,3.22E-07,0,0.001897533,0.024074074
2419936286,0.000122033,0,0.112179487,0.94126506
2423000125,9.11E-06,0,0.631034483,0.562594268
2425786212,1.07E-05,0,0.45,0.916492693
2430765828,2.98E-05,0,0.420783646,0.677826564
2431552699,6.79E-08,0.000127843,0.56039604,0.494494494
2433282997,9.91E-06,0,0.75,0.731884058
2433591068,1.81E-06,0,0.494252874,0.459627329
2436794876,5.06E-05,0,0.736690647,0.750359195
2444385224,,,0.38028169,0.432
2444483352,,,0.492668622,0.490284006
2445641666,0.000122033,0,0.302949062,0.870170553
2445845880,6.31E-05,0,0.349425287,0.855817037
2448332095,2.12E-05,0,0.772727273,0.642804428
2450759503,7.62E-05,0,0.774193548,0.99015873
2451796016,1.31E-05,0,0.185939553,0.260087506
2455018318,5.17E-07,0,0.205479452,0.215053763
2456132306,,,0.88377193,0.650038373
2457848317,7.81E-06,0,0.827777778,0.644268775
2460935354,1.34E-07,0.001160098,0.299790356,0.53281097
2461920925,2.40E-06,0,0.339622642,0.477832512
2462247966,7.67E-06,0,0.660066007,0.5089141
2465687235,8.14E-05,0,0.923809524,0.969476744
2467442030,3.70E-07,0,0.105263158,0.269230769
2469581288,2.77E-05,0,0.230290456,0.702285361
2469738596,5.68E-08,0.000228771,0.711055276,0.607881773
2471671369,1.79E-06,0,1,0.784946237
2472109537,4.52E-06,0,0.17114094,0.379166667
2473194049,1.68E-05,0,0.529307282,0.550678372
2473550875,2.97E-07,0,0,0.916666667
2476205954,5.35E-06,0,0.503731343,0.44742268
2477931252,3.59E-06,0,0.08254717,0.256140351
2478604735,4.95E-08,6.73E-05,0.560578662,0.580106302
2478853586,0.000122033,0,0.468085106,0.981546918
2481200448,2.20E-06,0,0.164609053,0.27027027
2482903400,1.12E-05,0,0.655480984,0.506622517
2483152884,3.77E-08,9.91E-05,0.5,0.426966292
2484023400,5.35E-08,0.000276103,0.534313725,0.37993921
2484688494,9.07E-07,0,0.013793103,0.198895028
2489408846,5.90E-07,0,0.002427184,0.052873563
2492386950,2.87E-08,0,0.598976109,0.564312268
2495558156,1.49E-06,0,0.577777778,0.571428571
2498346724,,,0.884696017,0.585217391
2499922645,6.89E-06,0,0.828125,0.52238806
2500271185,6.39E-07,0,0.001470588,0.035460993
2505222079,2.87E-08,0,0.296610169,0.522653722
2508074020,2.87E-08,0,0.267605634,0.339771102
2510903360,,,0.365714286,0.911794355
2511944460,1.72E-05,0,0.685714286,0.952638701
2514604339,2.88E-06,0,0.775510204,0.544186047
2519097283,5.90E-07,0,0,0.035060976
2522330416,2.87E-08,0,0.528497409,0.45014245
2524484877,0.000122033,0,0.276595745,0.990687537
2527442282,3.01E-06,0,0.526548673,0.350574713
2528822924,9.94E-06,0,0.834101382,0.646579805
2532019062,1.14E-05,0,0.180467091,0.197614991
2533933819,1.74E-05,0,0.529133858,0.530325444
2534780916,8.64E-06,0,0.579487179,0.475100942
2536663076,5.08E-05,0,0,0
2536750700,2.52E-06,0,0.169550173,0.251295337
2539215060,8.79E-08,0.000338052,0.841827768,0.589317936
2542039813,3.14E-05,0,0.734265734,0.817718292
2544880153,4.08E-06,0,0.31496063,0.566552901
2545139917,8.96E-06,0,0.569732938,0.520625889
2546760463,,,0.075757576,0.507462687
2547392351,,,0.94548552,0.614576494
2548562407,2.87E-08,0,0.216400911,0.255090498
2555419261,5.66E-08,0.000136195,0.771356784,0.532314924
2556806512,2.87E-08,0,0.552419355,0.520772947
2558169572,5.20E-06,0,0.184848485,0.395604396
2558509554,4.44E-07,0,0.001644737,0.0272
2558753784,5.66E-07,0,0.024390244,0.349206349
2560481616,4.95E-08,0.000279816,0.450184502,0.593093093
2561813863,3.46E-07,0,0.12195122,0.240740741
2562324529,2.82E-05,0,0.354755784,0.747893714
2562390674,4.95E-08,0.000524364,0.5178,0.5
2563024921,5.41E-07,0,0,0.048611111
2563768914,5.01E-05,0,0.370588235,0.857681038
2567206992,6.64E-06,0,0.427083333,0.579868709
2568104706,1.85E-05,0,0.476693052,0.4
2568431617,7.74E-06,0,0.597701149,0.548442907
2571493866,5.18E-06,0,0.242574257,0.207065751
2572179229,4.15E-06,0,0.404494382,0.489971347
2572457298,1.86E-06,0,0.533333333,0.552238806
2572621399,2.37E-05,0,0.070886076,0.710410557
2573439865,2.81E-06,0,0.304,0.481327801
2573468022,1.65E-05,0,0.333333333,0.969784173
2573584507,6.88E-07,0,0,0.044481054
2574200442,1.54E-05,0,0.983957219,0.632612967
2574860244,1.58E-05,0,0.065113501,0.280618823
2577525055,1.03E-07,0.000116706,0.295774648,0.74822695
2577885343,0.000122033,0,0.702912621,0.906618314
2578194194,1.24E-05,0,0.666064982,0.480787254
2579211932,1.03E-07,0.000116706,0.20754717,0.547008547
2579534268,4.03E-06,0,0.340101523,0.455801105
2585393083,5.01E-05,0,0.48447205,0.864306785
2585969946,1.01E-05,0,0.658227848,0.565337001
2587768189,1.08E-05,0,0.233271375,0.290237467
2593793134,0.000107734,0,0.918367347,0.968043478
2594225119,7.12E-07,0,0,0.032467532
2595110809,4.96E-08,3.34E-05,0.887931034,0.551546392
2595268016,3.95E-07,0,0,0.028957529
2595828119,9.30E-06,0,0.357142857,0.90070922
2596494170,,,0.201492537,0.542662116
2599346388,7.00E-08,0.000176567,0.986447241,0.582288718
2601649933,1.34E-05,0,0.208459215,0.623435722
2604252163,,,0.273712737,0.361038961
2604530259,6.37E-06,0,0.708333333,0.577092511
2612731549,7.10E-06,0,0.167664671,0.256455922
2613161077,4.88E-08,0.000146636,0.846808511,0.509394572
2618119582,5.85E-05,0,0.295731707,0.879100627
2619891104,6.14E-07,0,0.009174312,0.099173554
2630889296,4.13E-06,0,0.308,0.400479616
2634353643,4.20E-05,0,0.377935312,0.432486799
2640471185,8.06E-06,0,0.185328185,0.298736462
2642655806,4.35E-06,0,0.807692308,0.458333333
2642928863,2.08E-05,0,0.913612565,0.692431562
2644167680,5.52E-05,0,0.521327014,0.844337883
2644591095,0.000122033,0,0.402234637,0.965437343
2645323951,5.31E-05,0,0.422954043,0.348334401
2645505073,3.34E-05,0,0.398706897,0.746863066
2654027174,,,0.573529412,0.524475524
2658726517,9.79E-06,0,0.280373832,0.383877159
2662897087,7.32E-06,0,0.589595376,0.461897356
2668485740,,,0.523809524,0.507331378
2669288630,1.86E-06,0,0.034482759,0.715686275
2670730536,,,0.755725191,0.512406948
2675560628,6.63E-07,0,0.029411765,0.095057034
2677896769,1.91E-06,0,0.229508197,0.557971014
2679802405,2.24E-07,0,0.017241379,0.121212121
2682782132,4.53E-08,0.000183759,0.586666667,0.465376782
2688868016,,,0.29296875,0.476482618
2688986011,5.17E-07,0,0.001636661,0.031695721
2694552757,,,0.666666667,0.858143608
2697793964,3.42E-06,0,0.62601626,0.532319392
2697960505,,,0.262711864,0.458715596
2700210578,1.21E-05,0,0.780952381,0.701280228
2709334834,5.46E-08,0.000317403,0.6954,0.5
2711204644,2.02E-05,0,0.92,0.943052392
2711226669,6.39E-07,0,0.063063063,0.183823529
2714844633,,,0,0
2717096415,4.95E-08,8.42E-05,0.342965779,0.353808354
2717999764,1.40E-06,0,0.033670034,0.163380282
2719281767,4.30E-05,0,0.673333333,0.921834289
2719640706,2.62E-05,0,0.438548753,0.326511912
2722021425,1.87E-05,0,0.579787234,0.802728227
2724791731,2.13E-06,0,0.041152263,0.10989011
2725087704,1.01E-05,0,0,0
2725164703,1.08E-05,0,0.655976676,0.568010076
2726879335,3.23E-06,0,0.653465347,0.564655172
2728477495,1.33E-05,0,0.995145631,0.568586387
2728674072,8.54E-06,0,0.385113269,0.531818182
2730458366,6.20E-06,0,0.518072289,0.432478632
2732060316,4.76E-06,0,0.488479263,0.468137255
2732397842,7.12E-07,0,0.142857143,0.58
2733873854,4.95E-08,0.000147564,0,0
2735506782,1.74E-06,0,0.068965517,0.250922509
2738679910,5.21E-05,0,0.998696219,0.736154111
2739111941,5.46E-08,7.42E-05,0.366666667,0.370904325
2739198699,,,0.221183801,0.377906977
2739587275,4.95E-08,0.000220187,0.674796748,0.508
2741318910,2.54E-06,0,0.339130435,0.470046083
2744811814,6.79E-08,0.00024014,0.506815366,0.692454268
2747460026,1.71E-05,0,0.560344828,0.464026403
2748423234,6.96E-06,0,0.559440559,0.666666667
2748736419,1.68E-05,0,0.759398496,0.563218391
2751215943,4.95E-08,0.001160098,0.676595745,0.598290598
2752242934,1.76E-06,0,0.048780488,0.117549669
2756014000,4.95E-08,0.000316475,0.906336088,0.571933962
2756700976,6.60E-08,0.000201161,0.745398773,0.497998152
2760644556,,,0.11179173,0.199754902
2762444463,6.49E-06,0,0.722222222,0.93639576
2765166293,5.40E-06,0,0.6,0.517647059
2770265184,4.53E-08,0.000183759,0.757575758,0.592088999
2773889297,3.19E-05,0,0.910994764,0.87241149
2776574759,5.41E-07,0,0.001420455,0.03030303
2778387798,4.69E-05,0,0.966553288,0.522468868
2780191974,2.73E-07,0,0,0.212765957
2783924411,4.69E-06,0,0.209944751,0.345388788
2785555673,3.66E-06,0,0.142857143,0.842696629
2785604219,5.90E-07,0,0.153846154,0.638888889
2786184251,6.63E-07,0,0.166666667,0.684210526
2787100924,4.18E-06,0,0.141025641,0.685483871
2790601415,4.88E-06,0,0.722222222,0.554945055
2793173572,4.95E-08,0.000139676,0.671232877,0.533546326
2797726903,2.24E-07,0,0,0.32
2799099042,7.01E-06,0,0.55922865,0.438948995
2805643019,5.57E-06,0,0.333333333,0.416513761
2807614563,1.61E-06,0,0.333333333,0.915492958
2807953832,,,0.620408163,0.40821256
2808620294,6.23E-08,0.000144084,0,0
2810008564,2.97E-07,0,0.0625,0.238095238
2812981237,2.32E-05,0,0.544768069,0.506652475
2813750889,2.01E-06,0,0,0.723214286
2813980792,3.22E-07,0,0,0.5
2814045171,6.39E-07,0,0,0.757575758
2814084987,1.85E-05,0,0.178057554,0.574272588
2815578411,3.46E-07,0,0.25,0.52
2823645935,2.87E-08,0,0.246467818,0.41371376
2825384313,4.19E-07,0,0,0.023743017
2825955758,5.32E-05,0,0.145672665,0.651225344
2827521307,3.25E-06,0,0.260869565,0.342857143
2828821663,1.52E-05,0,0.761217949,0.497584541
2837440844,5.25E-08,0.000200697,0.524691358,0.558583106
2840265139,4.25E-06,0,0.176470588,0.529230769
2841125734,3.46E-07,0,0,0.65
2841853914,,,0.647058824,0.567272727
2842348640,4.99E-05,0,0.620772947,0.553036437
2846002106,7.54E-08,0.001160098,0.558472554,0.56263048
2856367704,1.08E-05,0,0.585677749,0.53117506
2856856405,1.51E-05,0,0.632124352,0.615154536
2859962410,1.13E-05,0,0.636209814,0.439278937
2863376295,1.71E-06,0,0.235294118,0.571428571
2866094821,,,0.538914729,0.465174129
2868402013,2.71E-06,0,0.123893805,0.327380952
2872359762,2.98E-06,0,0.586538462,0.533632287
2874745180,8.33E-06,0,0.384236453,0.624768946
2874966164,0.000122033,0,0.028436019,0.825763832
2877567647,3.12E-07,0.001160098,0.210989011,0.785545954
2877874706,1.71E-06,0,0.033444816,0.103448276
2880761326,5.56E-08,1.42E-05,0.12,0.596774194
2881123344,6.18E-06,0,0.251373626,0.257142857
2885778932,5.28E-08,0.00016195,0.956521739,0.82012513
2886504237,2.62E-06,0,0.339366516,0.326219512
2886779494,3.98E-06,0,0.441558442,0.677824268
2887479128,5.15E-06,0,0.179723502,0.328173375
2891962836,2.87E-08,0,0.170940171,0.307692308
2892945726,,,0.032374101,0.067114094
2893155055,1.01E-05,0,0.209302326,0.614349776
2894191999,4.95E-08,0.000177727,0.427860697,0.376744186
2897127823,7.18E-06,0,0.255434783,0.348288076
2897166826,5.56E-08,1.42E-05,0.0625,0.384615385
2898329024,2.64E-06,0,0.4375,0.488584475
2899116833,2.62E-06,0,0.230508475,0.264339152
2900215557,6.30E-06,0,0.661202186,0.584090909
2903061989,1.55E-05,0,0.349693252,0.491419657
2903105255,3.45E-05,0,0.870943396,0.516952242
2903346739,5.01E-06,0,0.716894977,0.481042654
2904858613,,,0.077777778,0.587155963
2904943402,1.52E-06,0,0.0625,0.563636364
2905689080,2.21E-05,0,0.296774194,0.744855967
2906062124,,,0.280254777,0.822799097
2906440417,5.57E-06,0,0.713675214,0.489082969
2907385266,9.69E-06,0,0.504347826,0.533783784
2908618777,5.60E-08,7.15E-05,0.980701754,0.598874032
2910412508,,,0.44,0.390243902
2911861962,,,0.323177367,0.386105544
2911968423,,,0.066666667,0.117647059
2912697002,,,0,0.944444444
2912738448,5.23E-08,0.000164734,0.866863905,0.575909661
2916170922,,,0.307471264,0.426688633
2917041211,1.12E-05,0,0.797235023,0.513452915
2917180058,9.89E-06,0,0.226824458,0.443468716
2917922532,1.59E-06,0,0.151639344,0.207792208
2918581380,8.56E-08,9.40E-05,0.49452954,0.573295985
2918891071,,,0.771551724,0.626609442
2920067870,9.56E-05,0,0.970189702,0.914701803
2920448851,1.07E-05,0,0.654901961,0.633093525
2925459516,1.00E-06,0,0.109489051,0.230337079
2927086706,1.18E-05,0,0.890995261,0.533185841
2933515420,3.98E-06,0,0.528455285,0.571428571
2936733162,4.68E-07,0,0,0.558823529
2937792273,1.73E-05,0,0.19228555,0.289570552
2938551012,2.81E-06,0,0.328467153,0.454183267
2941150861,1.08E-05,0,0.448873484,0.432645034
2942835475,5.47E-06,0,0.017857143,0.796363636
2943103386,1.22E-06,0,0.203947368,0.243781095
2943587680,4.95E-08,0.000724365,0.213764338,0.305072464
2950734967,5.98E-06,0,0,0
2954324322,1.11E-05,0,0.44488978,0.478578892
2955767954,0.000101048,0,0.85375086,0.587859878
2955939538,6.81E-06,0,0.196238757,0.18520986
2957667296,1.25E-06,0,0.285714286,0.881355932
2957860783,,,0.424437299,0.771323529
2958717386,1.47E-06,0,0.767857143,0.513043478
2963287552,2.35E-06,0,0.333333333,0.74015748
2966827845,3.99E-05,0,0.695364238,0.915358744
2967176515,2.62E-05,0,0.360021494,0.36592845
2969210974,1.30E-06,0,0,0.981132075
2969720312,6.06E-06,0,0.148606811,0.431338028
2971276314,1.53E-05,0,0.805031447,0.79822335
2973235579,4.95E-08,0.000460559,0.332068311,0.398401826
2975968796,1.81E-06,0,0.182692308,0.259786477
2977476603,1.66E-06,0,0.130434783,0.744444444
2977684228,,,0.405797101,0.976689189
2977924797,4.27E-06,0,0.148387097,0.53030303
2978113041,3.79E-06,0,0.221590909,0.304347826
2980901837,7.12E-07,0,0.058394161,0.16969697
2982639281,2.00E-07,0,0.002808989,0.019283747
2983156296,5.60E-08,9.61E-05,0.780701754,0.584699454
2983371691,7.07E-05,0,0,0.99896516
2987929881,8.28E-06,0,0.2,0.421641791
2988136898,,,0.338732068,0.33178726
2989316931,2.62E-06,0,0.369230769,0.456066946
2990948929,1.44E-06,0,0.230769231,0.274418605
2991390654,,,0.023255814,0.065217391
2992735788,3.77E-05,0,0.520979021,0.843544858
2994985944,,,0.435185185,0.900917431
2995201671,6.39E-07,0,0.111888112,0.148809524
2998442525,2.87E-08,0,0.155555556,0.637096774
3004254638,6.74E-06,0,0.833333333,0.708439898
3007221672,5.31E-08,0,0,0.083333333
3007416344,8.01E-06,0,0.663829787,0.583333333
3008039238,6.39E-05,0,0.320158103,0.911815964
3008527726,3.30E-06,0,0.223404255,0.262745098
3008769098,6.39E-07,0,0.230769231,0.215517241
3013481653,1.60E-05,0,0.778067885,0.63030888
3013763124,2.87E-08,0,0.339869281,0.294930876
3014424879,1.48E-05,0,0.484320557,0.677890011
3016254728,1.71E-06,0,0.0625,0.264367816
3018133003,6.52E-06,0,0.381609195,0.382102273
3018260990,1.01E-05,0,0.299509002,0.253512523
3020965143,5.90E-07,0,0.104166667,0.193277311
3021545411,,,0.241935484,0.373737374
3023728826,7.69E-06,0,0.341269841,0.713636364
3023729952,3.30E-06,0,0.397196262,0.388571429
3027627954,8.83E-07,0,0.076923077,0.251798561
3027734638,1.91E-05,0,0.976645435,0.625
3030129948,,,0.335793358,0.375576037
3031860812,9.32E-07,0,0.043269231,0.151020408
3033858666,8.58E-07,0,0.053658537,0.142259414
3035191778,4.69E-06,0,0.071111111,0.297971919
3037167173,2.87E-08,0,0.058823529,0.442622951
3037199234,,,0.666666667,0.590909091
3037256261,,,0.838899804,0.584489796
3041232600,8.87E-05,0,0.835714286,0.929185635
3042681007,4.96E-08,3.90E-05,0.572164948,0.604887984
3044923343,,,0.23553719,0.423809524
3045548305,,,0.043333333,0.33481153
3054142278,1.73E-05,0,0.282762097,0.261904762
3054738993,,,0.391549296,0.418032787
3061140416,6.45E-06,0,0.861538462,0.802431611
3061358054,,,0.588235294,0.617977528
3061549116,1.95E-05,0,0.794871795,0.745098039
3064024502,5.56E-08,0.000127843,0.840909091,0.551528879
3064106563,8.45E-06,0,0.5775,0.463806971
3067452169,6.14E-07,0,0,0.272727273
3069153899,2.08E-06,0,0.178861789,0.405797101
3070794500,8.86E-06,0,0.934782609,0.569422777
3071424482,7.42E-08,0.000276799,0.599156118,0.627943485
3083276729,1.18E-06,0,0,1
3087465981,,,0.545454545,0.676470588
3093137437,,,0.03125,0.536231884
3101626597,2.25E-05,0,0.182539683,0.784246575
3102456115,0.000121814,0,0.062937063,0.972162741
3116708222,1.00E-06,0,0.0625,0.21182266
3123482607,7.67E-06,0,0.251533742,0.657563025
3140424071,2.59E-06,0,0.022988506,0.288828338
3146523464,7.37E-06,0,0.387096774,0.617283951
3153482223,5.47E-08,1.48E-05,0.510204082,0.647482014
3153492171,5.47E-08,1.48E-05,0.517241379,0.664739884
3154356636,6.86E-06,0,0.6,0.982394366
3156622237,,,0.762910798,0.558091286
3157341339,5.47E-08,1.48E-05,0.4,0.551282051
3158349782,3.81E-08,8.28E-05,0.563535912,0.398671096
3159993463,8.52E-05,0,0.935473305,0.535665399
3164941860,1.91E-06,0,0.006906077,0.097256858
3167794352,2.87E-08,0,0.013888889,0.28
3167950890,1.59E-06,0,0.230769231,0.566666667
3167977506,6.39E-07,0,0.045977011,0.223214286
3167992778,5.47E-08,1.48E-05,0.277777778,0.755102041
3168022627,2.87E-08,0,0.12,0.54954955
3168026330,4.04E-08,5.10E-06,0.022222222,0.296875
3169917217,5.17E-07,0,0.003167899,0.019668737
3171975138,5.90E-07,0,0.001858736,0.020928116
3173768984,6.39E-07,0,0.001823154,0.02228164
3183319706,6.39E-07,0,0.001968504,0.024952015
3199503292,3.70E-07,0,0,0.012511171
3203249045,4.68E-07,0,0.000949668,0.016806723
3204379137,4.68E-07,0,0.002816901,0.016620499
3204980578,3.95E-07,0,0.00280112,0.013812155
3205320328,4.68E-07,0,0,0.014527845
3205647855,5.41E-07,0,0.004401408,0.018150389
3207329248,7.36E-07,0,0.005775578,0.024939662
3231840636,1.26E-07,0,0,0.117647059
3232215462,9.32E-07,0,0,0.587301587
3250959151,1.47E-06,0,0.001381215,0.072983355
3258132036,4.92E-07,0,0.001494768,0.029027576
3301875373,1.20E-06,0,0.001347709,0.059569075
3302504193,1.51E-07,0,0.001364256,0.006775068
3307816547,,,0,0
3323141609,6.88E-07,0,0.003717472,0.024478694
3330290453,4.44E-07,0,0.001845018,0.014545455
3334542921,2.48E-07,0,0.004232804,0.008394544
3346345227,6.63E-07,0,0.001594896,0.038343558
3346615941,3.46E-07,0,0.004550626,0.014573991
3347164013,7.61E-07,0,0.002366864,0.035388128
3352226752,2.97E-07,0,0,0.024444444
3356721047,3.22E-07,0,0,0.015873016
3359775701,7.36E-07,0,0.003378378,0.030567686
3437529573,4.68E-07,0,0.003658537,0.023809524
3439019733,6.88E-07,0,0.001459854,0.037921348
7.02817E+17,9.56E-07,0,0,0.076612903
7.05766E+17,5.41E-07,0,0,0.034539474
7.08123E+17,1.03E-06,0,0.002020202,0.073033708
